compound_id,smiles,salt
1450,[SiH3][SiH2][SiH2][SiH3],0
1451,[SiH3][SiH2][SiH3],0
1452,[Si](C)(C)(C)O,0
1453,[Si](OC)(OC)(OC)CCCS,0
1454,[Si](OCC)(OCC)(OCC)CCCS,0
1455,[Si](OCC)(OCC)(OCC)OCC,0
1456,[Si]1(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0
1457,[Si]1(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0
1458,[Sn](Cl)(Cl)(Cl)(Cl),0
1459,c1(Br)cc(Br)ccc1,0
1460,c1(Br)ccccc1,0
1461,c1(C#C)ccccc1,0
1462,c1(C#N)ccccc1,0
1463,c1(C(=O)C)c(O)cccc1,0
1464,c1(C(=O)Cl)ccccc1,0
1465,c1(C(=O)OCCC)ccccc1,0
1466,c1(C(=O)OCCCC)c(C(=O)OCCCC)cccc1,0
1467,c1(C(C)(C)C)ccccc1,0
1468,c1(C(C)=C)ccccc1,0
1469,c1(C(C)C)c(C)cccc1,0
1470,c1(C(C)C)cc(C(C)C)cc(C(C)C)c1,0
1471,c1(C(C)C)cc(C(C)C)ccc1,0
1472,c1(C(C)C)cc(C)ccc1,0
1473,c1(C(C)C)ccc(C(C)C)cc1,0
1474,c1(C(C)C)ccc(C)cc1,0
1475,c1(C(C)C)ccccc1,0
1476,c1(C(F)(F)F)c(Cl)cc(Cl)cc1,0
1477,c1(C(F)(F)F)ccc(Cl)cc1,0
1478,c1(C(F)(F)F)ccccc1,0
1479,c1(C)c(C)c(C)c(C)cc1,0
1480,c1(C)c(C)c(C)c(CC)cc1,0
1481,c1(C)c(C)c(C)cc(C)c1,0
1482,c1(C)c(C)c(CC)c(C)cc1,0
1483,c1(C)c(C)c(CC)ccc1,0
1484,c1(C)c(C)c(Cl)ccc1,0
1485,c1(C)c(C)cc(CC)cc1,0
1486,c1(C)c(C)cc(Cl)cc1,0
1487,c1(C)c(CC)c(C)ccc1,0
1488,c1(C)c(CC)cc(C)cc1,0
1489,c1(C)c(CCC)cccc1,0
1490,c1(C)c([N+](=O)[O-])cccc1,0
1491,c1(C)cc(C)c(N)cc1,0
1492,c1(C)cc(CCC)ccc1,0
1493,c1(C)cc(N)ccc1,0
1494,c1(C)ccc(CCC)cc1,0
1495,c1(C)ccccc1(C=O),0
1496,c1(C)ccccc1(Cl),0
1497,c1(C=C)cc(C=C)ccc1,0
1498,c1(C=C)ccc(C(C)=C)cc1,0
1499,c1(C=C)ccc(CC(C)C)cc1,0
1500,c1(CC#N)ccccc1,0
1501,c1(CC)c(C(C)C)cccc1,0
1502,c1(CC)c(C)cc(C)cc1,0
1503,c1(CC)c(CC)c(CC)ccc1,0
1504,c1(CC)c(CC)cc(CC)cc1,0
1505,c1(CC)cc(C)cc(C)c1,0
1506,c1(CC)cc(CC)cc(CC)c1,0
1507,c1(CC)ccc(C(C)(C)C)cc1,0
1508,c1(CC)cccc2ccccc21,0
1509,c1(CCC)c(C)c(C)ccc1,0
1510,c1(CCCCCCC)ccccc1,0
1511,c1(CN)ccccc1,0
1512,c1(CS)ccccc1,0
1513,c1(Cl)c(Cl)cc(Cl)cc1,0
1514,c1(Cl)ccccc1(Cl),0
1515,c1(F)c(F)c(F)c(F)c(F)c1(F),0
1516,c1(F)ccccc1,0
1517,c1(I)ccccc1,0
1518,c1(N(C)C)ccccc1,0
1519,c1(N)c(CC)cccc1,0
1520,c1(N)c(CC)cccc1(CC),0
1521,c1(N)ccccc1,0
1522,c1(NC)ccccc1,0
1523,c1(NCC)ccccc1,0
1524,c1(O)c(CC)cccc1,0
1525,c1(O)c(Cl)cccc1,0
1526,c1(O)cc(CC)ccc1,0
1527,c1(S)ccccc1,0
1528,c1([N+](=O)[O-])ccccc1,0
1529,c1(ccc(C)n2)c2cccc1,0
1530,c1(cccn2)c2c(C)ccc1,0
1531,c1(cccn2)c2cccc1,0
1532,c1c(C(=O)OCC(C)C)c(C(=O)OCC(C)C)ccc1,0
1533,c1c(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)ccc1,0
1534,c1c(C(=O)OCCC)c(C(=O)OCCC)ccc1,0
1535,c1c(C(=O)OCCCCCC)c(C(=O)OCCCCCC)ccc1,0
1536,c1c(C(=O)OCCCCCCC)c(C(=O)OCCCCCCC)ccc1,0
1537,c1c(C)cc(OC(C)C)cc1,0
1538,c1c(C)cccc1(C=O),0
1539,c1c(CCCOO)cccc1,0
1540,c1c(Cl)c(C)ccc1(Cl),0
1541,c1c(Cl)cccc1(Cl),0
1542,c1c(Cl)cccc1C(=O)Cl,0
1543,c1cc(C)cc2c1CCC2,0
1544,c1cc(C)ccc1(Cl),0
1545,c1cccc2c1(c(CCC)ccc2),0
1546,c1cccc2c1(cc(CC)cc2),0
1547,c1cccc2c1CCC2C,0
1548,c1ccccc1(C(=O)C),0
1549,c1ccccc1(C(Cl)(Cl)(Cl)),0
1550,c1ccccc1(C2CCCCC2),0
1551,c1ccccc1(CCCCC),0
1552,c1ccccc1(CCCCCC),0
1553,c1ccccc1(CCCCCCCC),0
1554,c1ccccc1(CCCCCCCCC),0
1555,c1ccccc1(CCCCCCCCCCC),0
1556,c1ccccc1(CCCCCCCCCCCC),0
1557,c1ccccc1(CCCCCCCCCCCCC),0
1558,c1ccccc1(CCCCCCCCCCCCCC),0
1559,c1ccccc1(CCl),0
1560,c1ccccc1(COCC),0
1561,c1ccccc1(Cl),0
1562,c1ccccc1(OC(C)=O),0
1563,c1ccccc1(OCC),0
1564,c1ccccc1([Si](Cl)(Cl)C),0
1565,c1ccccc1([Si](Cl)(Cl)Cl),0
1566,c1ccccc1/C=C/C,0
1567,c1ccccc1/C=C\C,0
1568,c1ccccc1C(C)OC=O,0
1569,c1ccccc1C(C)c2ccccc2,0
1570,c1ccccc1C(Cl)Cl,0
1571,c1ccccc1CC(=O)OCC,0
1572,c1ccccc1N(CC)CC,0
1573,n1(C)cccc1,0
1574,n1c(C)cc(C)cc1(C),0
1575,n1c(C)cccc1,0
1576,n1c(C)cccc1(C),0
1577,n1cc(C)ccc1,0
1578,n1ccc(C)cc1,0
1579,n1ccccc1,0
1580,CC(CCO)CC(C)(C)C,0
1581,CCI,0
1582,C[C@H](O)CN,0
1583,CCCCCCCC/C=C\CCCCCCCC(=O)O,0
1584,COP(C)(=O)OC,0
1585,CO[PH](=O)OC,0
1586,CCC(C)C(C)C,0
1587,CC(C)CN,0
1588,CCOCCOCC,0
1589,ClCc1ccccc1,0
1590,Cl[Si](Cl)(Cl)Cl,0
1591,COCOCOCOCOC,0
1592,CC(C)C(C)O,0
1593,Fc1c(F)c(F)c(F)c(F)c1F,0
1594,C[C@@H]1CCCC[C@H]1O,0
1595,[2H]OCCCCC,0
1596,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0
1597,Cc1cccc(C(C)C)c1,0
1598,CC(C)C#N,0
1599,Cc1cccc([N+](=O)[O-])c1,0
1600,CCCCCCCN,0
1601,CCOC(=O)CC#N,0
1602,C=CN1CCCC1=O,0
1603,CCC(=O)N(CC)CC,0
1604,CCCN(CCC)C(C)=O,0
1605,CCCCN(CCC#N)CCCC,0
1606,CCCCN(CCO)CCCC,0
1607,FCC(F)(F)F,0
1608,CN(c1ccccc1)c1ccccc1,0
1609,Cc1ccc(N)cc1,0
1610,CCCCCCCCCCN,0
1611,O=C(Cl)c1ccccc1,0
1612,CCCC#N,0
1613,C1CCNC1,0
1614,ClCC(Cl)Cl,0
1615,CCCCCCCCCl,0
1616,C=C1CCC2CC1C2(C)C,0
1617,CC1=CCC2CC1C2(C)C,0
1618,OCCOc1ccccc1,0
1619,COCc1ccccc1,0
1620,CC(C)CC(C)O,0
1621,CCOC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,0
1622,CCC(C)CC,0
1623,C[C@@H]1CC[C@@H]2C[C@H]1C2(C)C,0
1624,CC(C)CCCC(C)CCCC(C)CCCC(C)C,0
1625,C1COCOC1,0
1626,CCN(CC)C(C)=O,0
1627,c1ccc(-c2ccccc2)cc1,0
