compound_id,smiles
1119,CCCCCCC(=O)OCC(COC(=O)CCCCCC)(COC(=O)CCCCCC)COC(=O)CCCCCC
1120,CCCCCCCCCCCC[N+](C)(C)C.[Br-]
1121,O=C(O)C(=O)O
1122,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+]
1123,C=CCn1cc[n+](CCOC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1124,CC(C)C#N
1125,COC(=O)c1ccccc1C(=O)OC
1126,Cc1ccc(S(=O)(=O)O)cc1
1127,O=C(O)CC(O)(CC(=O)O)C(=O)O
1128,CC(=O)C1CC1
1129,CC(=O)C1CCOC1=O
1130,CC(=O)CCCCl
1131,CCn1cc[n+](C)c1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl
1132,CCn1cc[n+](C)c1.Cl[Al-](Cl)(Cl)Cl
1133,Cn1c(=O)c2c(ncn2C)n(C)c1=O
1134,Cn1c(=O)c2nc[nH]c2n(C)c1=O
1135,Cn1cnc2c1c(=O)[nH]c(=O)n2C
1136,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
1137,OC1COCOC1
1138,OCC1COCO1
1139,CCC[N+](CCC)(CCC)Cc1ccccc1.[Cl-]
1140,Cc1ccc(C)c(C)c1
1141,CC[N+](CC)(CC)CC.[Cl-]
1142,CCC(C)Br
1143,CC(C)(C)Br
1144,O=C(O)C=Cc1ccccc1
1145,O=C(O)c1ccccc1O
1146,O=C(O)c1ccccc1C(=O)O
1147,O=C(O)c1cccc([N+](=O)[O-])c1
1148,O=C(O)CCC(=O)O
1149,NCCCC[C@H](N)C(=O)O
1150,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.c1nnc[n-]1
1151,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[O-]c1ccccc1
1152,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.c1ccc2[n-]nnc2c1
1153,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.c1c[n-]nn1
1154,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.c1ccc2[n-]cnc2c1
1155,CC(C)(C)c1ccccc1
1156,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1
1157,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]
1158,C[N+](C)(C)CC(=O)O.[Cl-]
1159,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
1160,C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O
1161,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
1162,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])c1cnc[n-]1
1163,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#Cc1nc[n-]c1C#N
1164,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Cc1nc([N+](=O)[O-])c[n-]1
1165,Brc1ccc2[n-]cnc2c1.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
1166,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
1167,CCCCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1168,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.c1c[n-]nn1
1169,CCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1
1170,CCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cnc[n-]1
1171,CCCCCCCC[P+](CC)(CC)CC.Cc1nc([N+](=O)[O-])c[n-]1
1172,CCC=Cn1cc[n+](C)c1C.O=[N+]([O-])c1cn[n-]c1
1173,CCCC[P+](CC)(CC)CC.Cc1nc([N+](=O)[O-])c[n-]1
1174,CCCn1cc[n+](C)c1C.O=[N+]([O-])c1cn[n-]c1
1175,O=S(=O)([O-])[O-].O=[V+2]
1176,CCN(CC)C(C)=O
1177,CCCN(CCC)C(C)=O
1178,CC(=O)N(C(C)C)C(C)C
1179,CCC(=O)N(CC)CC
1180,CCNC(C)=O
1181,CN1CCCCCC1=O
1182,CC(C)(C)N1CCCC1=O
1183,O=C1CCCCCN1
1184,O=C(O)c1ccco1
1185,Cc1ccccc1C(=O)O
1186,C/C=C/C(=O)OCC
1187,CC=CC(=O)OCC
1188,O=C(CO)[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1189,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O
1190,CC(=O)CCC(=O)O
1191,O=C(O)CCCC(=O)O
1192,C[NH+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1193,CCCCN(CCO[N+](=O)[O-])[N+](=O)[O-]
1194,F[Ta](F)(F)(F)F
1195,CC(=O)[O-].CCn1cc[n+](CC)c1
1196,CCC(=O)[O-].C[NH+](C)Cc1ccccc1
1197,CCCCCC(=O)[O-].C[NH+](C)Cc1ccccc1
1198,CCCCCCCCCCCCCCCCCCO
1199,Cc1c[nH]cn1
1200,c1cn[nH]c1
1201,CC(N)C(=O)[O-].CCCCCC[n+]1ccn(C)c1
1202,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO
1203,[2HH]
1204,[2H][2H]
1205,CC(N)(CO)CO
1206,CCI
1207,C[C@H](O)C(=O)O
1208,CCCCCCCCCCOC(C)=O
1209,CCCCCCCCCCCCOC(C)=O
1210,N#CCCCC#N
1211,c1cc[nH]c1
1212,CCCCNC(N)=O
1213,O=C([O-])C(F)(F)F.[Na+]
1214,BrC(Br)(Br)Br
1215,CCC[N+]1(C)CCOCC1.[Br-]
1216,CCCC[N+]1(C)CCOCC1.[Br-]
1217,CCCCC[N+]1(C)CCOCC1.[Br-]
1218,CCCCC[N+]1(C)CCCCC1.[Br-]
1219,CC(=O)OCC[N+](C)(C)C.[Cl-]
1220,CCC[N+](CCC)(CCC)CCC.[Br-]
1221,C[NH+](C)C.[Cl-]
1222,CCCCCCc1ccccc1
1223,CCCCCCCCc1ccccc1
1224,CCCCCCCCCCCCc1ccccc1
1225,O=[Cr](=O)([O-])[O-].[K+].[K+]
1226,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[K+].[K+]
1227,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl
1228,CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1
1229,CCOP(=O)([O-])OCC.CC[N+]1(C)CCOCC1
1230,CCOP(=O)([O-])OCC.CC[N+]1(C)CCCC1
1231,O=S(=O)([O-])c1ccccc1.[Na+]
1232,O=S(=O)([O-])c1ccc(Cl)cc1.[Na+]
1233,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+]
1234,O=S(=O)([O-])c1ccc(O)cc1.[Na+]
1235,Nc1ccc(S(=O)(=O)[O-])cc1.[Na+]
1236,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1
1237,C=CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]
1238,OCC1CC1
1239,CC1CC(=O)O1
1240,CC1CCC(=O)O1
1241,NCCCNCCCN
1242,O=C([O-])[O-].[K+].[K+]
1243,NCCCC[C@H](N)C(=O)[O-].[K+]
1244,N[C@@H](Cc1c[nH]cn1)C(=O)[O-].[K+]
1245,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#Cc1ccc[n-]1
1246,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])c1cn[n-]c1
1247,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.c1nnn[n-]1
1248,CC[P+](CC)(CC)COCCOC.c1c[n-]nn1
1249,CCCCCCn1cc[n+](C)c1.N#Cc1ccc[n-]1
1250,CCCCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1
1251,CC[P+](CC)(CC)COCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1252,CCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1
1253,CCCCCCn1cc[n+](C)c1.O=[N+]([O-])c1cn[n-]c1
1254,CCCCCCn1cc[n+](C)c1.c1nnn[n-]1
1255,CCCCCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1256,CCCCCCn1cc[n+](C)c1C.O=[N+]([O-])c1cn[n-]c1
1257,C[N+](C)(C)CCO.NCC(=O)[O-]
1258,C[C@H](N)C(=O)[O-].C[N+](C)(C)CCO
1259,C[N+](C)(C)CCO.O=C([O-])[C@@H]1CCCN1
1260,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
1261,O=CC[C@H](O)[C@H](O)CO
1262,OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O
1263,C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O
1264,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1265,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O
1266,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
1267,C1CCCCCCCCCCC1
1268,CCOS(=O)(=O)[O-].CC[N+]1(C)CCCCC1
1269,CCOS(=O)(=O)[O-].CC[N+]1(C)CCOCC1
1270,CCOS(=O)(=O)[O-].CC[N+]1(C)CCCC1
1271,C1CCC2=[NH+]CCCN2CC1.CC(=O)[O-]
1272,C1CCC2=[NH+]CCCN2CC1.O=C([O-])C(F)(F)F
1273,C1CCC2=[NH+]CCCN2CC1.CS(=O)(=O)[O-]
1274,C1CCC2=[NH+]CCCN2CC1.O=S(=O)([O-])C(F)(F)F
1275,C=C(C)C(=O)OCCCCCCC
1276,C[N+](C)(C)CCO.NCCS(=O)(=O)[O-]
1277,CC/C(C)=N/O
1278,COC(=O)CC(=O)OC
1279,CC(N)C(=O)[O-].CCCn1cc[n+](C)c1
1280,CC(N)C(=O)[O-].CCCCn1cc[n+](C)c1
1281,CC(N)C(=O)[O-].CCCCCn1cc[n+](C)c1
1282,O=[PH](O)O
1283,CCCCCCCCCCCCCCCCC
1284,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Cd+2]
1285,CC(=O)[O-].CC[N+]1(C)CCCC1
1286,CC[N+]1(C)CCCC1.O=C([O-])CO
1287,CC[N+]1(C)CCOCC1.O=C([O-])CO
1288,[Cl-].[Cl-].[Sr+2]
1289,O.O.O=C(O)C(=O)O
1290,CCN.Cl
1291,COCC(C)OCC(C)OC
1292,NNC(=O)c1ccncc1
1293,C[C@H](N)C(=O)[O-].[Na+]
1294,CC(C)[C@H](N)C(=O)[O-].[Na+]
1295,C[C@@H](O)[C@H](N)C(=O)[O-].[Na+]
1296,N=C(N)NCCC[C@H](N)C(=O)[O-].[Na+]
1297,CCC[n+]1ccn(C)c1C.N#C[S-]
1298,CCCCn1cc[n+](C)c1C.N#C[S-]
1299,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)C(F)F
1300,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F
1301,CCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
1302,CCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
1303,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
1304,CCCCCCCCCCCCCC(=O)OCC
1305,CCCCCC[n+]1ccn(C)c1.[I-]
1306,CCCCCCCCCC(=O)OC
1307,CCCCCCCCCCCC(=O)OC
1308,CCCCCCCCCCCCCC(=O)OC
1309,Cn1cc[n+](CCC[N+](C)(C)C)c1.N#C[N-]C#N.N#C[N-]C#N
1310,C[N+](C)(C)CCC[N+]1(C)CCCCC1.N#C[N-]C#N.N#C[N-]C#N
1311,C[N+](C)(C)CCC[n+]1ccccc1.N#C[N-]C#N.N#C[N-]C#N
1312,OC1CCCC1
1313,CC1=CCC(=C(C)C)CC1
1314,CC(C)[O-].CC(C)[O-].CC(C)[O-].CC(C)[O-].[Ti+4]
1315,CCCC1CCCCC1
1316,CCCCCC1CCCCC1
1317,CCCCCCC1CCCCC1
1318,CCCCCCCC1CCCCC1
1319,CCCCCCCCC1CCCCC1
1320,CCCCCCCCCCC1CCCCC1
1321,CCCCCCCCCCCCC1CCCCC1
1322,NCCCCN
1323,CCCCCCCC/C=C\CCCCCCCC(=O)OCC
1324,CCCC[n+]1ccc(C)cc1.[Br-]
1325,CCCCCC[n+]1ccc(C)cc1.[Br-]
1326,CCCCCCCC[n+]1ccc(C)cc1.[Br-]
1327,CC1(C)OCC(CO)O1
1328,O=[PH2][O-].[Na+]
1329,O=[PH2][O-].O=[PH2][O-].[Zn+2]
1330,CC(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC
1331,CC(C)(CO)[C@@H](O)C(=O)NCCCO
1332,CCn1cc[n+](C)c1.[Br-]
1333,CCCCC#N
1334,C[NH2+]C(C)Cc1ccc2c(c1)OCO2.[Cl-]
1335,O=C(O)[C@@H]1CCCN1
1336,C[N+](C)(C)CC(=O)[O-]
1337,C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1
1338,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C
1339,[Na+].[O-][Cl+2]([O-])[O-]
1340,[K+].[O-][Cl+2]([O-])[O-]
1341,CNCCCN
1342,CN(C)CCN(C)C
1343,CN(C)CCCN(C)C
1344,CCC=O
1345,CCCC[N+](CCCC)(CCCC)Cc1ccccc1.[Cl-]
1346,c1nnn[nH]1
1347,c1nc[nH]n1
1348,c1cscn1
1349,[Sn]
1350,[Ga]
1351,CC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1352,C=CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1353,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.On1cc[n+](O)c1
1354,CCCCCCCCCC1CCCCC1
1355,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1356,CCC[N+]1(C)CCCC1.N#C[N-]C#N
1357,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[n-]n3C)CS[C@H]12)c1csc(N)n1.[Na+].[Na+]
1358,CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F
1359,C[N+]1(CC2CO2)CCCC1=O.[Cl-]
1360,[Cl-].[Cl-].[Zn+2]
1361,CC[N+](CC)=C(N(C)C)N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1362,CC[n+]1ccccc1.N#C[N-]C#N
1363,C[C@H](N)C(=O)N[C@@H](C)C(=O)O
1364,CC(C)[C@H](NC(=O)[C@H](C)N)C(=O)O
1365,CC(C)C[C@H](NC(=O)[C@H](C)N)C(=O)O
1366,CCCCCCCCNCCCCCCCC
1367,O=N[O-].[Na+]
1368,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+]
1369,CCCC(=O)[O-].CC[NH2+]CC
1370,[Zn]
1371,CCCC[n+]1ccccc1.[Br-]
1372,CCCC[N+](CC)(CC)CC.[Br-]
1373,CCCCCCCCCC(=O)O
1374,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-]
1375,CN(CC(=O)O)C(=N)N
1376,CN1CC(=O)N=C1N
1377,CCCCOC(=O)CC(O)(CC(=O)O)C(=O)OCCCC
1378,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)O
1379,Cc1ncc[nH]1
1380,Cc1nc(C)c(C)[nH]1
1381,Cc1nc(C)n(C)c1C
1382,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1.[Br-].[Br-]
1383,CCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F
1384,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1385,CCC[N+]1(C)CCCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1386,CCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1387,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1388,CCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1389,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1390,C1=C[C@H]2[C@@H](C1)[C@H]1C=C[C@@H]2C1
1391,O=C(O)CBr
1392,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-]
1393,CCCCCC(=O)[O-].CCCCCCCC[NH+](CCCCCCCC)CCCCCCCC
1394,N#C[C-](C#N)C#N.OCC[n+]1ccccc1
1395,N#C[C-](C#N)C#N.OCCC[n+]1ccccc1
1396,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1397,CCCC[P+](CC)(CC)CC.N#Cc1ccc[n-]1
1398,CCCCCCCC[P+](CC)(CC)CC.N#Cc1ccc[n-]1
1399,CCCCCCCCCCCC[P+](CC)(CC)CC.N#Cc1ccc[n-]1
1400,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.N#Cc1ccc[n-]1
1401,CCCCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.N#Cc1ccc[n-]1
1402,Cc1cccc[n+]1CCCO.[Cl-]
1403,Cc1ccc[n+](CCCO)c1.[Cl-]
1404,Cc1cc[n+](CCCO)cc1.[Cl-]
1405,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])[O-]
1406,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)[O-].[NH3+]C(CO)(CO)CO
1407,Cn1cc[n+](C)c1.[Cl-]
1408,CCC[n+]1ccccc1.N#C[N-]C#N
1409,CCCC[n+]1ccccc1.N#C[N-]C#N
1410,CCCCC[n+]1ccccc1.N#C[N-]C#N
1411,CCCCCC[n+]1ccccc1.N#C[N-]C#N
1412,CCC[n+]1ccn(C)c1.N[C@@H](CO)C(=O)[O-]
1413,CCCC[n+]1ccn(C)c1.N[C@@H](CO)C(=O)[O-]
1414,[F-].[Na+]
1415,O=S(=O)(F)[N-]S(=O)(=O)F.[K+]
1416,[Cl-].[Cl-].[Cl-].[Sb+3]
1417,Cn1cc[n+](CCC(F)(F)C(F)(F)F)c1.F[P-](F)(F)(F)(F)F
1418,CCCCCCCBr
1419,CCCCCCCCBr
1420,CCCCCCCCCBr
1421,CCCCCCCCCCBr
1422,CCc1cccc(CC)c1
1423,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Na+]
1424,CC(O)CC(C)(C)O
1425,Cl
1426,O=C(O)CC(O)C(=O)O
1427,[Al]
1428,O=C(Cl)c1ccccc1
1429,ClCCCCCCCl
1430,Cc1ccc(NC(=O)NC(C)CCCC(C)C)cc1NC(=O)NC(C)CCCC(C)C
1431,CCCCCC(CC)NC(=O)Nc1ccc(C)c(NC(=O)NC(CC)CCCCC)c1
1432,Cc1ccc(NC(=O)NCCCCCCCCCCC(C)C)cc1NC(=O)NCCCCCCCCCCC(C)C
1433,Cc1ccc(NC(=O)NCCCCCCCCCCCCCCC(C)C)cc1NC(=O)NCCCCCCCCCCCCCCC(C)C
1434,O=S(=O)([O-])C(F)(F)F.[Li+]
1435,[O-][Cl+3]([O-])([O-])O[Cl+3]([O-])([O-])[O-]
1436,[Ce+3].[Cl-].[Cl-].[Cl-]
1437,NCCO.O=CO
1438,CC(=O)O.NCCO
1439,CCCC(=O)[O-].[NH3+]CCO
1440,CCCCCC(=O)[O-].[NH3+]CCO
1441,COC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1442,CCOC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1443,COCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1444,CCOCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1445,COCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1446,CCCOCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1447,COC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1448,COC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1449,COC(=O)OCC(F)(F)F
1450,C[NH+](C)CCO.O=C([O-])CC(=O)O
1451,C[NH+](C)CCO.O=C([O-])CC(O)C(=O)O
1452,CC(=O)O.CC(=O)[O-].CC[NH+](CC)CCO
1453,CCC(=O)O.CCC(=O)[O-].CC[NH+](CC)CCO
1454,CCCCCC(=O)O.CCCCCC(=O)[O-].CC[NH+](CC)CCO
1455,CCCC(=O)[O-].CC[NH+](CC)CCO
1456,CCCCC(=O)[O-].CC[NH+](CC)CCO
1457,CC(=O)[O-].CCCC[NH2+]CCO
1458,O=S(=O)([O-])NC1CCCCC1.[Li+]
1459,O=S(=O)([O-])NC1CCCCC1.[Na+]
1460,O=S(=O)([O-])NC1CCCCC1.[K+]
1461,O=S(=O)([O-])NC1CCCCC1.[Cs+]
1462,O=S(=O)([O-])NC1CCCCC1.[Rb+]
1463,CCCCCCCCCCCCCCCCCC(=O)O
1464,CCCCCCCC/C=C\CCCCCCCC(=O)O
1465,CCC(=O)[O-].OCC[NH2+]c1ccccc1
1466,CCCC(=O)[O-].OCC[NH2+]c1ccccc1
1467,CCCCCCCCCCCCOS(=O)(=O)[O-].CCCCn1cc[n+](C)c1
1468,CC(=O)C(=O)[O-].[Na+]
1469,CC[NH+](C)CC.CS(=O)(=O)[O-]
1470,CC(C)Cc1ccc(C(C)C(=O)O)cc1
1471,CCC[NH3+].O=[N+]([O-])[O-]
1472,CC[NH2+]CC.O=[N+]([O-])[O-]
1473,CC[NH+](CC)CC.O=[N+]([O-])[O-]
1474,CC[N+](CC)(CC)CC.O=[N+]([O-])[O-]
1475,CC(C)c1cc(C(C)C)cc(C(C)C)c1
1476,NCCNCCNCCN
1477,C1CN2CN3CCN(CN1C3)C2
1478,[Br-].[Br-].[Br-].[Sb+3]
1479,Nc1ccc(Br)cc1
1480,CCCCCCCCCCCC(=O)O
1481,CCCCCCCCCCCCCC(=O)O
1482,CCCCCCCCCCCCCCCC(=O)O
1483,O=c1[nH]c2nc(O)nc(O)c2[nH]1
1484,CC[NH+](C)CC.[Br-]
1485,C=CCC[n+]1ccn(C)c1.[Br-]
1486,C=CCC[n+]1ccn(CC)c1.[Br-]
1487,C=CCC[n+]1ccn(CCCC)c1.[Br-]
1488,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
1489,CCCCCC[n+]1ccn(C)c1.N#C[S-]
1490,CCCCCCCC[n+]1ccn(C)c1.N#C[S-]
1491,CC(=O)[O-].CC[N+]1(C)CCOCC1
1492,CCC(=O)[O-].CC[N+]1(C)CCOCC1
1493,O=S(=O)(F)[N-]S(=O)(=O)F.[Na+]
1494,O=C(C=Cc1ccccc1)c1ccccc1
1495,COc1ccc(/C=C/C(=O)c2ccccc2)cc1
1496,Cc1cccc(N)c1
1497,CCCCCC[N+](C)(C)C.[Br-]
1498,CCCCCCCC[N+](C)(C)C.[Br-]
1499,CCCCCCCCCC[N+](C)(C)C.[Br-]
1500,CCCCCCCCCCCCCC[N+](C)(C)C.[Br-]
1501,[Cl-].[Cl-].[Cl-].[Cl-].[Ti+4]
1502,CCCCCC[N+]1(C)CCOCC1.[Br-]
1503,CCCCOP(=O)(O)OCCCC
1504,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCC[P+](C)(CCCC)CCCC
1505,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C.CCCCCCCC[P+](C)(C)C
1506,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
1507,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
1508,C[S+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1509,CCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Cl
1510,CCCCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Cl
1511,CCCCCCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Cl
1512,CCCCCCCC/C=C\CCCCCCCCO
1513,OC[C@H](O)C(O)[C@@H](O)CO
1514,O=[PH2][O-].O=[PH2][O-].[Mn+2]
1515,[Cl-].[Cl-].[Mn+2]
1516,CCCC[P+](CC)(CCCC)CCCC.F[B-](F)(F)F
1517,CCCCCC[P+](CCCC)(CCCC)CCCC.F[B-](F)(F)F
1518,O=[Mn](=O)(=O)[O-].[K+]
1519,O=S(=O)([O-])[O-].[Mn+2]
1520,C[N+](C)(CCCS(=O)(=O)O)C1CCCCC1.Cc1ccc(S(=O)(=O)[O-])cc1
1521,CCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F
1522,CCCCNCCO
1523,O=C(O)C=Cc1ccc(O)c(O)c1
1524,CC(=O)[O-].C[NH+]1CCCC1
1525,CCCCN(CCC#N)CCCC
1526,CCCCN(CCO)CCCC
1527,CCn1cc[n+](CCOC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1528,C[N+](C)(C)C.[OH-]
1529,CC[n+]1ccn(C)c1.C[C@H](O)C(=O)[O-]
1530,CC(O)C(=O)[O-].CN(C)C(=N)[NH+](C)C
1531,CN1CCN(C)C1=O
1532,Cn1cc[n+](CCC[n+]2ccccc2)c1.[Br-].[Br-]
1533,C[N+](C)(C)CCO.O=C([O-])CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
